,URL,contributor,excerpt
270,https://github.com/endernewton/iter-reason,Allen Mao,wget -v http://xinleic.xyz/data/ADE_split.tar.gz
271,https://github.com/endernewton/iter-reason,Allen Mao,tar -xzvf ADE_split.tar.gz
272,https://github.com/endernewton/iter-reason,Allen Mao,rm -vf ADE_split.tar.gz
273,https://github.com/endernewton/iter-reason,Allen Mao,cd ../..
274,https://github.com/endernewton/iter-reason,Allen Mao,Set up pre-trained ImageNet models. This is similarly done in tf-faster-rcnn. Here by default we use ResNet-50 as the backbone:
275,https://github.com/endernewton/iter-reason,Allen Mao,mkdir -p data/imagenet_weights
276,https://github.com/endernewton/iter-reason,Allen Mao,cd data/imagenet_weights
277,https://github.com/endernewton/iter-reason,Allen Mao,wget -v http://download.tensorflow.org/models/resnet_v1_50_2016_08_28.tar.gz
278,https://github.com/endernewton/iter-reason,Allen Mao,tar -xzvf resnet_v1_50_2016_08_28.tar.gz
279,https://github.com/endernewton/iter-reason,Allen Mao,mv resnet_v1_50.ckpt res50.ckpt
280,https://github.com/endernewton/iter-reason,Allen Mao,Compile the library (for computing bounding box overlaps).
281,https://github.com/endernewton/iter-reason,Allen Mao,cd lib
282,https://github.com/endernewton/iter-reason,Allen Mao,make
283,https://github.com/endernewton/iter-reason,Allen Mao,cd ..
284,https://github.com/endernewton/iter-reason,Allen Mao,"Now you are ready to run! For example, to train and test the baseline:"
285,https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh [GPU_ID] [DATASET] [NET] [STEPS] [ITER]
286,https://github.com/endernewton/iter-reason,Allen Mao,# GPU_ID is the GPU you want to test on
287,https://github.com/endernewton/iter-reason,Allen Mao,"# DATASET in {ade, coco, vg} is the dataset to train/test on, defined in the script"
288,https://github.com/endernewton/iter-reason,Allen Mao,"# NET in {res50, res101} is the backbone networks to choose from"
289,https://github.com/endernewton/iter-reason,Allen Mao,"# STEPS (x10K) is the number of iterations before it reduces learning rate, can support multiple steps separated by character 'a'"
290,https://github.com/endernewton/iter-reason,Allen Mao,# ITER (x10K) is the total number of iterations to run
291,https://github.com/endernewton/iter-reason,Allen Mao,# Examples:
292,https://github.com/endernewton/iter-reason,Allen Mao,"# train on ADE20K for 320K iterations, reducing learning rate at 280K."
293,https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh 0 ade 28 32
294,https://github.com/endernewton/iter-reason,Allen Mao,"# train on COCO for 720K iterations, reducing at 320K and 560K."
295,https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train.sh 1 coco 32a56 72
296,https://github.com/endernewton/iter-reason,Allen Mao,To train and test the reasoning modules (based on ResNet-50):
297,https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train_memory.sh [GPU_ID] [DATASET] [MEM] [STEPS] [ITER]
298,https://github.com/endernewton/iter-reason,Allen Mao,# MEM in {local} is the type of reasoning modules to use
299,https://github.com/endernewton/iter-reason,Allen Mao,# train on ADE20K on the local spatial memory.
300,https://github.com/endernewton/iter-reason,Allen Mao,./experiments/scripts/train_memory.sh 0 ade local 28 32
301,https://github.com/endernewton/iter-reason,Allen Mao,"Once the training is done, you can test the models separately with test.sh and test_memory.sh, we also provided a separate set of scripts to test on larger image inputs."
302,https://github.com/endernewton/iter-reason,Allen Mao,"You can use tensorboard to visualize and track the progress, for example:"
303,https://github.com/endernewton/iter-reason,Allen Mao,tensorboard --logdir=tensorboard/res50/ade_train_5/ --port=7002 &
304,https://github.com/equinor/pylops,Allen Mao,From PyPi
305,https://github.com/equinor/pylops,Allen Mao,"If you want to use PyLops within your codes, install it in your Python environment by typing the following command in your terminal:"
306,https://github.com/equinor/pylops,Allen Mao,pip install pylops
307,https://github.com/equinor/pylops,Allen Mao,Open a python terminal and type:
308,https://github.com/equinor/pylops,Allen Mao,import pylops
309,https://github.com/equinor/pylops,Allen Mao,"If you do not see any error, you should be good to go, enjoy!"
310,https://github.com/equinor/pylops,Allen Mao,From Conda-forge
311,https://github.com/equinor/pylops,Allen Mao,"Alternatively, you can install PyLops using the conda-forge distribution by typing the following command in your terminal:"
312,https://github.com/equinor/pylops,Allen Mao,conda install -c conda-forge pylops
313,https://github.com/equinor/segyio,Allen Mao,Get segyio
314,https://github.com/equinor/segyio,Allen Mao,A copy of segyio is available both as pre-built binaries and source code:
315,https://github.com/equinor/segyio,Allen Mao,In Debian unstable
316,https://github.com/equinor/segyio,Allen Mao,apt install python3-segyio
317,https://github.com/equinor/segyio,Allen Mao,Wheels for Python from PyPI
318,https://github.com/equinor/segyio,Allen Mao,pip install segyio
319,https://github.com/equinor/segyio,Allen Mao,Source code from github
320,https://github.com/equinor/segyio,Allen Mao,git clone https://github.com/statoil/segyio
321,https://github.com/equinor/segyio,Allen Mao,Source code in tarballs
322,https://github.com/equinor/segyio,Allen Mao,Build segyio
323,https://github.com/equinor/segyio,Allen Mao,To build segyio you need:
324,https://github.com/equinor/segyio,Allen Mao,A C99 compatible C compiler (tested mostly on gcc and clang)
325,https://github.com/equinor/segyio,Allen Mao,"A C++ compiler for the Python extension, and C++11 for the tests"
326,https://github.com/equinor/segyio,Allen Mao,CMake version 2.8.12 or greater
327,https://github.com/equinor/segyio,Allen Mao,Python 2.7 or 3.x.
328,https://github.com/equinor/segyio,Allen Mao,numpy version 1.10 or greater
329,https://github.com/equinor/segyio,Allen Mao,setuptools version 28 or greater
330,https://github.com/equinor/segyio,Allen Mao,setuptools-scm
331,https://github.com/equinor/segyio,Allen Mao,pytest
332,https://github.com/equinor/segyio,Allen Mao,"To build the documentation, you also need sphinx"
333,https://github.com/equinor/segyio,Allen Mao,"To build and install segyio, perform the following actions in your console:"
334,https://github.com/equinor/segyio,Allen Mao,git clone https://github.com/equinor/segyio
335,https://github.com/equinor/segyio,Allen Mao,mkdir segyio/build
336,https://github.com/equinor/segyio,Allen Mao,cd segyio/build
337,https://github.com/equinor/segyio,Allen Mao,cmake .. -DCMAKE_BUILD_TYPE=Release -DBUILD_SHARED_LIBS=ON
338,https://github.com/equinor/segyio,Allen Mao,make install
339,https://github.com/equinor/segyio,Allen Mao,"make install must be done as root for a system install; if you want to install in your home directory, add -DCMAKE_INSTALL_PREFIX=~/ or some other appropriate directory, or make DESTDIR=~/ install. Please ensure your environment picks up on non-standard install locations (PYTHONPATH, LD_LIBRARY_PATH and PATH)."
340,https://github.com/equinor/segyio,Allen Mao,"If you have multiple Python installations, or want to use some alternative interpreter, you can help cmake find the right one by passing -DPYTHON_EXECUTABLE=/opt/python/binary along with install prefix and build type."
341,https://github.com/equinor/segyio,Allen Mao,"To build the matlab bindings, invoke CMake with the option -DBUILD_MEX=ON. In some environments the Matlab binaries are in a non-standard location, in which case you need to help CMake find the matlab binaries by passing -DMATLAB_ROOT=/path/to/matlab."
342,https://github.com/facebook/react,Allen Mao,"React has been designed for gradual adoption from the start, and you can use as little or as much React as you need:"
343,https://github.com/facebook/react,Allen Mao,Use Online Playgrounds to get a taste of React.
344,https://github.com/facebook/react,Allen Mao,Add React to a Website as a <script> tag in one minute.
345,https://github.com/facebook/react,Allen Mao,Create a New React App if you're looking for a powerful JavaScript toolchain.
346,https://github.com/facebook/react,Allen Mao,"You can use React as a <script> tag from a CDN, or as a react package on npm."
347,https://github.com/geopandas/geopandas/,Allen Mao,See the installation docs for all details. GeoPandas depends on the following packages:
348,https://github.com/geopandas/geopandas/,Allen Mao,pandas
349,https://github.com/geopandas/geopandas/,Allen Mao,shapely
350,https://github.com/geopandas/geopandas/,Allen Mao,fiona
351,https://github.com/geopandas/geopandas/,Allen Mao,pyproj
352,https://github.com/geopandas/geopandas/,Allen Mao,"Further, descartes and matplotlib are optional dependencies, required for plotting, and rtree is an optional dependency, required for spatial joins. rtree requires the C library libspatialindex."
353,https://github.com/geopandas/geopandas/,Allen Mao,"Those packages depend on several low-level libraries for geospatial analysis, which can be a challenge to install. Therefore, we recommend to install GeoPandas using the conda package manager. See the installation docs for more details."
354,https://github.com/google/sg2im/,Allen Mao,Setup
355,https://github.com/google/sg2im/,Allen Mao,All code was developed and tested on Ubuntu 16.04 with Python 3.5 and PyTorch 0.4.
356,https://github.com/google/sg2im/,Allen Mao,You can setup a virtual environment to run the code like this:
357,https://github.com/google/sg2im/,Allen Mao,python3 -m venv env               # Create a virtual environment
358,https://github.com/google/sg2im/,Allen Mao,source env/bin/activate           # Activate virtual environment
359,https://github.com/google/sg2im/,Allen Mao,pip install -r requirements.txt   # Install dependencies
360,https://github.com/google/sg2im/,Allen Mao,echo $PWD > env/lib/python3.5/site-packages/sg2im.pth  # Add current directory to python path
361,https://github.com/google/sg2im/,Allen Mao,# Work for a while ...
362,https://github.com/google/sg2im/,Allen Mao,deactivate  # Exit virtual environment
363,https://github.com/gprMax/gprMax,Allen Mao,The following steps provide guidance on how to install gprMax:
364,https://github.com/gprMax/gprMax,Allen Mao,"Install Python, required Python packages, and get the gprMax source code from GitHub"
365,https://github.com/gprMax/gprMax,Allen Mao,Install a C compiler which supports OpenMP
366,https://github.com/gprMax/gprMax,Allen Mao,Build and install gprMax
367,https://github.com/gprMax/gprMax,Allen Mao,You can watch screencasts that demonstrate the installation and update processes.
368,https://github.com/gprMax/gprMax,Allen Mao,"1. Install Python, required Python packages, and get gprMax source"
369,https://github.com/gprMax/gprMax,Allen Mao,"We recommend using Miniconda to install Python and the required Python packages for gprMax in a self-contained Python environment. Miniconda is a mini version of Anaconda which is a completely free Python distribution (including for commercial use and redistribution). It includes more than 300 of the most popular Python packages for science, math, engineering, and data analysis."
370,https://github.com/gprMax/gprMax,Allen Mao,Download and install Miniconda. Choose the Python 3.x version for your platform. We recommend choosing the installation options to: install Miniconda only for your user account; add Miniconda to your PATH environment variable; and to register Miniconda Python as your default Python. See the Quick Install page for help installing Miniconda.
371,https://github.com/gprMax/gprMax,Allen Mao,Open a Terminal (Linux/macOS) or Command Prompt (Windows) and run the following commands:
372,https://github.com/gprMax/gprMax,Allen Mao,$ conda update conda
373,https://github.com/gprMax/gprMax,Allen Mao,$ conda install git
374,https://github.com/gprMax/gprMax,Allen Mao,$ git clone https://github.com/gprMax/gprMax.git
375,https://github.com/gprMax/gprMax,Allen Mao,$ cd gprMax
376,https://github.com/gprMax/gprMax,Allen Mao,$ conda env create -f conda_env.yml
377,https://github.com/gprMax/gprMax,Allen Mao,"This will make sure conda is up-to-date, install Git, get the latest gprMax source code from GitHub, and create an environment for gprMax with all the necessary Python packages."
378,https://github.com/gprMax/gprMax,Allen Mao,"If you prefer to install Python and the required Python packages manually, i.e. without using Anaconda/Miniconda, look in the conda_env.yml file for a list of the requirements."
379,https://github.com/gprMax/gprMax,Allen Mao,2. Install a C compiler which supports OpenMP
380,https://github.com/gprMax/gprMax,Allen Mao,"gcc should be already installed, so no action is required."
381,https://github.com/gprMax/gprMax,Allen Mao,macOS
382,https://github.com/gprMax/gprMax,Allen Mao,"Xcode (the IDE for macOS) comes with the LLVM (clang) compiler, but it does not currently support OpenMP, so you must install gcc. That said, it is still useful to have Xcode (with command line tools) installed. It can be downloaded from the App Store. Once Xcode is installed, download and install the Homebrew package manager and then to install gcc, run:"
383,https://github.com/gprMax/gprMax,Allen Mao,$ brew install gcc
384,https://github.com/gprMax/gprMax,Allen Mao,Microsoft Windows
385,https://github.com/gprMax/gprMax,Allen Mao,"Download and install Microsoft Visual C++ 2015 Build Tools (currently you must use the 2015 version, not 2017). Use the custom installation option and deselect everything apart from the Windows SDK for your version of Windows."
386,https://github.com/gprMax/gprMax,Allen Mao,"Alternatively if you are using Windows 10 and feeling adventurous you can install the Windows Subsystem for Linux and then follow the Linux install instructions for gprMax. Note however that currently WSL does not aim to support GUI desktops or applications, e.g. Gnome, KDE, etc...."
387,https://github.com/gprMax/gprMax,Allen Mao,3. Build and install gprMax
388,https://github.com/gprMax/gprMax,Allen Mao,Once you have installed the aforementioned tools follow these steps to build and install gprMax:
389,https://github.com/gprMax/gprMax,Allen Mao,"Open a Terminal (Linux/macOS) or Command Prompt (Windows), navigate into the top-level gprMax directory, and if it is not already active, activate the gprMax conda environment conda activate gprMax. Run the following commands:"
390,https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python setup.py build
391,https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python setup.py install
392,https://github.com/gprMax/gprMax,Allen Mao,You are now ready to proceed to running gprMax.
393,https://github.com/gprMax/gprMax,Allen Mao,"If you have problems with building gprMax on Microsoft Windows, you may need to add C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\bin to your path environment variable."
394,https://github.com/haoliangyu/node-qa-masker,Allen Mao,npm install qa-masker
395,https://github.com/hezhangsprinter/DCPDN,Allen Mao,Prerequisites:
396,https://github.com/hezhangsprinter/DCPDN,Allen Mao,Python 2 or 3
397,https://github.com/hezhangsprinter/DCPDN,Allen Mao,CPU or NVIDIA GPU + CUDA CuDNN (CUDA 8.0)
398,https://github.com/hezhangsprinter/DCPDN,Allen Mao,Installation:
399,https://github.com/hezhangsprinter/DCPDN,Allen Mao,Install PyTorch and dependencies from http://pytorch.org (Ubuntu+Python2.7) (conda install pytorch torchvision -c pytorch) Install pytorch 0.3.1 https://pytorch.org/previous-versions/
400,https://github.com/hezhangsprinter/DCPDN,Allen Mao,Install Torch vision from the source.
401,https://github.com/hezhangsprinter/DCPDN,Allen Mao,git clone https://github.com/pytorch/vision
402,https://github.com/hezhangsprinter/DCPDN,Allen Mao,cd vision
403,https://github.com/hezhangsprinter/DCPDN,Allen Mao,python setup.py install
404,https://github.com/hezhangsprinter/DCPDN,Allen Mao,"Install python package: numpy, scipy, PIL, pdb"
405,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Install PyTorch and dependencies from http://pytorch.org (Ubuntu+Python2.7) (conda install pytorch torchvision -c pytorch)
406,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Install Torch vision from the source. (git clone https://github.com/pytorch/vision cd vision python setup.py install)
407,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,sudo python setup.py install
408,https://github.com/iannesbitt/readgssi,Allen Mao,requirements
409,https://github.com/iannesbitt/readgssi,Allen Mao,Strongly recommended to install via anaconda:
410,https://github.com/iannesbitt/readgssi,Allen Mao,obspy
411,https://github.com/iannesbitt/readgssi,Allen Mao,numpy
412,https://github.com/iannesbitt/readgssi,Allen Mao,h5py
413,https://github.com/iannesbitt/readgssi,Allen Mao,Install via pip:
414,https://github.com/iannesbitt/readgssi,Allen Mao,pynmea2
415,https://github.com/iannesbitt/readgssi,Allen Mao,geopy
416,https://github.com/iannesbitt/readgssi,Allen Mao,pytz
417,https://github.com/iannesbitt/readgssi,Allen Mao,installation
418,https://github.com/iannesbitt/readgssi,Allen Mao,"Once you have anaconda running, installing requirements is pretty easy."
419,https://github.com/iannesbitt/readgssi,Allen Mao,conda config --add channels conda-forge
420,https://github.com/iannesbitt/readgssi,Allen Mao,conda create -n readgssi python==3.7 pandas h5py pytz obspy
421,https://github.com/iannesbitt/readgssi,Allen Mao,conda activate readgssi
422,https://github.com/iannesbitt/readgssi,Allen Mao,pip install readgssi
423,https://github.com/iannesbitt/readgssi,Allen Mao,That should allow you to run the commands below.
424,https://github.com/iannesbitt/readgssi,Allen Mao,installing from source:
425,https://github.com/iannesbitt/readgssi,Allen Mao,"If you choose to install a specific commit rather than the latest working release of this software, you may download this package, unzip to your home folder, open a command line, then install in the following way:"
426,https://github.com/iannesbitt/readgssi,Allen Mao,pip install ~/readgssi
427,https://github.com/imfunniee/gitfolio,Allen Mao,Let's Install
428,https://github.com/imfunniee/gitfolio,Allen Mao,Install gitfolio
429,https://github.com/imfunniee/gitfolio,Allen Mao,npm i gitfolio -g
430,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Python2.7
431,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Scipy
432,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Scikit-image
433,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Tensorflow 1.4 with NVIDIA GPU or CPU (cpu testing is very slow)
434,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,Clone this project to your machine.
435,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,git clone https://github.com/jiangsutx/SRN-Deblur.git
436,https://github.com/jiangsutx/SRN-Deblur,Allen Mao,cd SRN-Deblur
437,https://github.com/joferkington/mplstereonet,Allen Mao,mplstereonet can be installed from PyPi using pip by:
438,https://github.com/joferkington/mplstereonet,Allen Mao,pip install mplstereonet
439,https://github.com/joferkington/mplstereonet,Allen Mao,"Alternatively, you can download the source and install locally using (from the main directory of the repository):"
440,https://github.com/joferkington/mplstereonet,Allen Mao,"If you're planning on developing mplstereonet or would like to experiment with making local changes, consider setting up a development installation so that your changes are reflected when you import the package:"
441,https://github.com/joferkington/mplstereonet,Allen Mao,python setup.py develop
442,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Using conda:
443,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ conda install -c conda-forge ipyleaflet
444,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Using pip:
445,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ pip install ipyleaflet
446,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension enable --py --sys-prefix ipyleaflet  # can be skipped for
447,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,notebook 5.3 and above
448,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,"If you have JupyterLab, you will also need to install the JupyterLab extension:"
449,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install jupyter-leaflet
450,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Some users have found that the jupyterlab-manager is also required in jupyterlab if the map does not display.
451,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install @jupyter-widgets/jupyterlab-manager
452,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Installation from sources
453,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,For a development installation (requires npm):
454,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ git clone https://github.com/jupyter-widgets/ipyleaflet.git
455,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ cd ipyleaflet
456,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ pip install -e .
457,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension install --py --symlink --sys-prefix ipyleaflet
458,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter nbextension enable --py --sys-prefix ipyleaflet
459,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter labextension install js  # If you are developing on JupyterLab
460,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Note for developers:
461,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,the -e pip option allows one to modify the Python code in-place. Restart the kernel in order to see the changes.
462,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,the --symlink argument on Linux or OS X allows one to modify the JavaScript code in-place. This feature is not available with Windows.
463,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,"For automatically building the JavaScript code every time there is a change, run the following command from the ipyleaflet/js/ directory:"
464,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ npm run watch
465,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,If you are on JupyterLab you also need to run the following in a separate terminal:
466,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,$ jupyter lab --watch
467,https://github.com/jupyter-widgets/ipyleaflet,Allen Mao,Every time a JavaScript build has terminated you need to refresh the Notebook page in order to load the JavaScript code again.
468,https://github.com/jwass/mplleaflet,Allen Mao,Install mplleaflet from PyPI using $ pip install mplleaflet.
469,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,PyTorch
470,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,conda install pytorch torchvision cuda80 -c soumith
471,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,"FFmpeg, FFprobe"
472,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,wget http://johnvansickle.com/ffmpeg/releases/ffmpeg-release-64bit-static.tar.xz
473,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,tar xvf ffmpeg-release-64bit-static.tar.xz
474,https://github.com/kenshohara/3D-ResNets-PyTorch,Allen Mao,cd ./ffmpeg-3.3.3-64bit-static/; sudo cp ffmpeg ffprobe /usr/local/bin;
475,https://github.com/kinverarity1/lasio/,Allen Mao,Install the usual way:
476,https://github.com/kinverarity1/lasio/,Allen Mao,$ pip install lasio
477,https://github.com/kosmtik/kosmtik,Allen Mao,Install or Update
478,https://github.com/kosmtik/kosmtik,Allen Mao,"Note: Node.js versions are moving very fast, and kosmtik or its dependencies are hardly totally up to date with latest release. Ideally, you should run the LTS version of Node.js. You can use a Node.js version manager (like NVM) to help."
479,https://github.com/kosmtik/kosmtik,Allen Mao,npm -g install kosmtik
480,https://github.com/kosmtik/kosmtik,Allen Mao,This might need root/Administrator rights. If you cannot install globally you can also install locally with
481,https://github.com/kosmtik/kosmtik,Allen Mao,npm install kosmtik
482,https://github.com/kosmtik/kosmtik,Allen Mao,This will create a node_modules/kosmtik folder. You then have to replace all occurences of kosmtik below with node node_modules/kosmtik/index.js.
483,https://github.com/kosmtik/kosmtik,Allen Mao,To reinstall all plugins:
484,https://github.com/kosmtik/kosmtik,Allen Mao,kosmtik plugins --reinstall
485,https://github.com/mapbox/geojson-vt,Allen Mao,Install using NPM (npm install geojson-vt) or Yarn (yarn add geojson-vt)
486,https://github.com/mapbox/rasterio,Allen Mao,Please install Rasterio in a virtual environment so that its requirements don't tamper with your system's Python.
487,https://github.com/mapbox/rasterio,Allen Mao,SSL certs
488,https://github.com/mapbox/rasterio,Allen Mao,"The Linux wheels on PyPI are built on CentOS and libcurl expects certs to be in /etc/pki/tls/certs/ca-bundle.crt. Ubuntu's certs, for example, are in a different location. You may need to use the CURL_CA_BUNDLE environment variable to specify the location of SSL certs on your computer. On an Ubuntu system set the variable as shown below."
489,https://github.com/mapbox/rasterio,Allen Mao,$ export CURL_CA_BUNDLE=/etc/ssl/certs/ca-certificates.crt
490,https://github.com/mapbox/rasterio,Allen Mao,Rasterio has a C library dependency: GDAL >=1.11. GDAL itself depends on some other libraries provided by most major operating systems and also depends on the non standard GEOS and PROJ4 libraries. How to meet these requirement will be explained below.
491,https://github.com/mapbox/rasterio,Allen Mao,Rasterio's Python dependencies are listed in its requirements.txt file.
492,https://github.com/mapbox/rasterio,Allen Mao,Development also requires (see requirements-dev.txt) Cython and other packages.
493,https://github.com/mapbox/rasterio,Allen Mao,Binary Distributions
494,https://github.com/mapbox/rasterio,Allen Mao,Use a binary distributions that directly or indirectly provide GDAL if possible.
495,https://github.com/mapbox/rasterio,Allen Mao,Rasterio distributions are available from UbuntuGIS and Anaconda's conda-forge channel.
496,https://github.com/mapbox/rasterio,Allen Mao,Manylinux1 wheels are available on PyPI.
497,https://github.com/mapbox/rasterio,Allen Mao,OS X
498,https://github.com/mapbox/rasterio,Allen Mao,"Binary distributions with GDAL, GEOS, and PROJ4 libraries included are available for OS X versions 10.7+ starting with Rasterio version 0.17. To install, run pip install rasterio. These binary wheels are preferred by newer versions of pip."
499,https://github.com/mapbox/rasterio,Allen Mao,"If you don't want these wheels and want to install from a source distribution, run pip install rasterio --no-binary rasterio instead."
500,https://github.com/mapbox/rasterio,Allen Mao,"The included GDAL library is fairly minimal, providing only the format drivers that ship with GDAL and are enabled by default. To get access to more formats, you must build from a source distribution (see below)."
501,https://github.com/mapbox/rasterio,Allen Mao,Binary wheels for rasterio and GDAL are created by Christoph Gohlke and are available from his website.
502,https://github.com/mapbox/rasterio,Allen Mao,"To install rasterio, simply download both binaries for your system (rasterio and GDAL) and run something like this from the downloads folder:"
503,https://github.com/mapbox/rasterio,Allen Mao,$ pip install -U pip
504,https://github.com/mapbox/rasterio,Allen Mao,$ pip install GDAL-2.0.2-cp27-none-win32.whl
505,https://github.com/mapbox/rasterio,Allen Mao,$ pip install rasterio-0.34.0-cp27-cp27m-win32.whl
506,https://github.com/mapbox/rasterio,Allen Mao,You can also install rasterio with conda using Anaconda's conda-forge channel.
507,https://github.com/mapbox/rasterio,Allen Mao,$ conda install -c conda-forge rasterio
508,https://github.com/mapbox/rasterio,Allen Mao,Source Distributions
509,https://github.com/mapbox/rasterio,Allen Mao,Rasterio is a Python C extension and to build you'll need a working compiler (XCode on OS X etc). You'll also need Numpy preinstalled; the Numpy headers are required to run the rasterio setup script. Numpy has to be installed (via the indicated requirements file) before rasterio can be installed. See rasterio's Travis configuration for more guidance.
510,https://github.com/mapbox/rasterio,Allen Mao,The following commands are adapted from Rasterio's Travis-CI configuration.
511,https://github.com/mapbox/rasterio,Allen Mao,$ sudo add-apt-repository ppa:ubuntugis/ppa
512,https://github.com/mapbox/rasterio,Allen Mao,$ sudo apt-get update
513,https://github.com/mapbox/rasterio,Allen Mao,$ sudo apt-get install gdal-bin libgdal-dev
514,https://github.com/mapbox/rasterio,Allen Mao,$ pip install rasterio
515,https://github.com/mapbox/rasterio,Allen Mao,Adapt them as necessary for your Linux system.
516,https://github.com/mapbox/rasterio,Allen Mao,"For a Homebrew based Python environment, do the following."
517,https://github.com/mapbox/rasterio,Allen Mao,$ brew update
518,https://github.com/mapbox/rasterio,Allen Mao,$ brew install gdal
519,https://github.com/mapbox/rasterio,Allen Mao,$ pip install --no-use-wheel rasterio
520,https://github.com/mapbox/rasterio,Allen Mao,"Alternatively, you can install GDAL binaries from kyngchaos. You will then need to add the installed location /Library/Frameworks/GDAL.framework/Programs to your system path."
521,https://github.com/mapbox/rasterio,Allen Mao,"When building from source on Windows, it is important to know that setup.py cannot rely on gdal-config, which is only present on UNIX systems, to discover the locations of header files and libraries that rasterio needs to compile its C extensions. On Windows, these paths need to be provided by the user. You will need to find the include files and the library files for gdal and use setup.py as follows."
522,https://github.com/mapbox/rasterio,Allen Mao,$ python setup.py build_ext -I<path to gdal include files> -lgdal_i -L<path to gdal library>
523,https://github.com/mapbox/rasterio,Allen Mao,$ python setup.py install
524,https://github.com/mapbox/rasterio,Allen Mao,We have had success compiling code using the same version of Microsoft's Visual Studio used to compile the targeted version of Python (more info on versions used here.).
525,https://github.com/mapbox/rasterio,Allen Mao,Note: The GDAL dll (gdal111.dll) and gdal-data directory need to be in your Windows PATH otherwise rasterio will fail to work.
526,https://github.com/mapbox/tilelive-mapnik,Allen Mao,npm install tilelive-mapnik
527,https://github.com/mapbox/tilelive-mapnik,Allen Mao,Though tilelive is not a dependency of tilelive-mapnik you will want to install it to actually make use of tilelive-mapnik through a reasonable API.
528,https://github.com/mapbox/tippecanoe,Allen Mao,The easiest way to install tippecanoe on OSX is with Homebrew:
529,https://github.com/mapbox/tippecanoe,Allen Mao,$ brew install tippecanoe
530,https://github.com/mapbox/tippecanoe,Allen Mao,On Ubuntu it will usually be easiest to build from the source repository:
531,https://github.com/mapbox/tippecanoe,Allen Mao,$ git clone https://github.com/mapbox/tippecanoe.git
532,https://github.com/mapbox/tippecanoe,Allen Mao,$ cd tippecanoe
533,https://github.com/mapbox/tippecanoe,Allen Mao,$ make -j
534,https://github.com/mapbox/tippecanoe,Allen Mao,$ make install
535,https://github.com/mapbox/tippecanoe,Allen Mao,See Development below for how to upgrade your C++ compiler or install prerequisite packages if you get compiler errors.
536,https://github.com/mbloch/mapshaper,Allen Mao,"With Node installed, you can install the latest release version of mapshaper using npm. Install with the ""-g"" flag to make the executable scripts available systemwide."
537,https://github.com/mbloch/mapshaper,Allen Mao,npm install -g mapshaper
538,https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Requirements: Software
