,URL,contributor,excerpt
281,https://github.com/albertpumarola/GANimation,Allen Mao,To generate the aus_openface.pkl extract each image Action Units with OpenFace and store each output in a csv file the same name as the image. Then run:
282,https://github.com/albertpumarola/GANimation,Allen Mao,python data/prepare_au_annotations.py
283,https://github.com/albertpumarola/GANimation,Allen Mao,Run
284,https://github.com/albertpumarola/GANimation,Allen Mao,To train:
285,https://github.com/albertpumarola/GANimation,Allen Mao,bash launch/run_train.sh
286,https://github.com/albertpumarola/GANimation,Allen Mao,To test:
287,https://github.com/albertpumarola/GANimation,Allen Mao,python test --input_path path/to/img
288,https://github.com/cgre-aachen/gempy,Allen Mao,Pull Docker image from DockerHub
289,https://github.com/cgre-aachen/gempy,Allen Mao,The easiest way to get remote-geomod running is by running the pre-compiled Docker image (containing everything you need) directly from the cloud service Docker Hub to get a locally running Docker container. Make sure to set your Docker daemon to Linux containers in Docker's context menu.
290,https://github.com/cgre-aachen/gempy,Allen Mao,$ docker run -it -p 8899:8899 leguark/gempy
291,https://github.com/cgre-aachen/gempy,Allen Mao,"This will automatically pull the Docker image from Docker Hub and run it, opening a command line shell inside of the running Docker container. There you have access to the file system inside of the container. Note that this pre-compiled Docker image already contains the GemPy repository."
292,https://github.com/cgre-aachen/gempy,Allen Mao,Once you are in the docker console if you want to open the tutorials you will need to run:
293,https://github.com/cgre-aachen/gempy,Allen Mao,$ jupyter notebook --ip 0.0.0.0 --port 8899 --no-browser --allow-root
294,https://github.com/cgre-aachen/gempy,Allen Mao,"Notice that we are running the notebook on the port 8899 to try to avoid conflicts with jupyter servers running in your system. If everything worked fine, the address to the jupyter notebook will be display on the console. It has to look something like this (Just be aware of the brackets):"
295,https://github.com/cgre-aachen/gempy,Allen Mao,"To access the notebook, open this file in a browser:"
296,https://github.com/cgre-aachen/gempy,Allen Mao,file:///root/.local/share/jupyter/runtime/nbserver-286-open.html
297,https://github.com/cgre-aachen/gempy,Allen Mao,Or copy and paste one of these URLs:
298,https://github.com/cgre-aachen/gempy,Allen Mao,http://(ce2cdcc55bb0 or 127.0.0.1):8899/?token=97d52c1dc321c42083d8c1b4d
299,https://github.com/d3/d3,Allen Mao,"To import D3 into an ES2015 application, either import specific symbols from specific D3 modules:"
300,https://github.com/d3/d3,Allen Mao,"import {scaleLinear} from ""d3-scale"";"
301,https://github.com/d3/d3,Allen Mao,"Or import everything into a namespace (here, d3):"
302,https://github.com/d3/d3,Allen Mao,"import * as d3 from ""d3"";"
303,https://github.com/d3/d3,Allen Mao,In Node:
304,https://github.com/d3/d3,Allen Mao,"var d3 = require(""d3"");"
305,https://github.com/d3/d3,Allen Mao,You can also require individual modules and combine them into a d3 object using Object.assign:
306,https://github.com/d3/d3,Allen Mao,"var d3 = Object.assign({}, require(""d3-format""), require(""d3-geo""), require(""d3-geo-projection""));"
307,https://github.com/driftingtides/hyvr,Allen Mao,To use HyVR you have to create a configuration file with your settings. You can then run HyVR the following way:
308,https://github.com/driftingtides/hyvr,Allen Mao,(hyvr_env) $ python -m hyvr my_configfile.ini
309,https://github.com/driftingtides/hyvr,Allen Mao,"HyVR will then run and store all results in a subdirectory. If no configfile is given, it will run a test case instead:"
310,https://github.com/driftingtides/hyvr,Allen Mao,(hyvr_env) $ python -m hyvr
311,https://github.com/driftingtides/hyvr,Allen Mao,"If you want to use HyVR in a script, you can import it and use the run function:"
312,https://github.com/driftingtides/hyvr,Allen Mao,import hyvr
313,https://github.com/driftingtides/hyvr,Allen Mao,hyvr.run('my_configfile.ini')
314,https://github.com/driftingtides/hyvr,Allen Mao,"Examples can be found in the testcases directory of the github repository, the general setup and possible options of the config-file are described in the documentation. Currently only made.ini is ported to version 1.0.0."
315,https://github.com/driving-behavior/DBNet,Allen Mao,Quick Start
316,https://github.com/driving-behavior/DBNet,Allen Mao,Training
317,https://github.com/driving-behavior/DBNet,Allen Mao,To train a model to predict vehicle speeds and steering angles:
318,https://github.com/driving-behavior/DBNet,Allen Mao,python train.py --model nvidia_pn --batch_size 16 --max_epoch 125 --gpu 0
319,https://github.com/driving-behavior/DBNet,Allen Mao,The names of the models are consistent with our paper. Log files and network parameters will be saved to logs folder in default.
320,https://github.com/driving-behavior/DBNet,Allen Mao,To see HELP for the training script:
321,https://github.com/driving-behavior/DBNet,Allen Mao,python train.py -h
322,https://github.com/driving-behavior/DBNet,Allen Mao,We can use TensorBoard to view the network architecture and monitor the training progress.
323,https://github.com/driving-behavior/DBNet,Allen Mao,tensorboard --logdir logs
324,https://github.com/driving-behavior/DBNet,Allen Mao,Evaluation
325,https://github.com/driving-behavior/DBNet,Allen Mao,"After training, you could evaluate the performance of models using evaluate.py. To plot the figures or calculate AUC, you may need to have matplotlib library installed."
326,https://github.com/driving-behavior/DBNet,Allen Mao,python evaluate.py --model_path logs/nvidia_pn/model.ckpt
327,https://github.com/driving-behavior/DBNet,Allen Mao,Prediction
328,https://github.com/driving-behavior/DBNet,Allen Mao,To get the predictions of test data:
329,https://github.com/driving-behavior/DBNet,Allen Mao,python predict.py
330,https://github.com/driving-behavior/DBNet,Allen Mao,The results are saved in results/results (every segment) and results/behavior_pred.txt (merged) by default. To change the storation location:
331,https://github.com/driving-behavior/DBNet,Allen Mao,python predict.py --result_dir specified_dir
332,https://github.com/driving-behavior/DBNet,Allen Mao,The result directory will be created automatically if it doesn't exist.
333,https://github.com/equinor/pylops,Allen Mao,from pylops import FirstDerivative
334,https://github.com/equinor/pylops,Allen Mao,"Dlop = FirstDerivative(nx, dtype='float64')"
335,https://github.com/equinor/pylops,Allen Mao,# y = Dx
336,https://github.com/equinor/pylops,Allen Mao,y = Dlop*x
337,https://github.com/equinor/pylops,Allen Mao,# x = D'y
338,https://github.com/equinor/pylops,Allen Mao,xadj = Dlop.H*y
339,https://github.com/equinor/pylops,Allen Mao,# xinv = D^-1 y
340,https://github.com/equinor/pylops,Allen Mao,xinv = Dlop / y
341,https://github.com/equinor/segyio,Allen Mao,import segyio
342,https://github.com/equinor/segyio,Allen Mao,import numpy as np
343,https://github.com/equinor/segyio,Allen Mao,with segyio.open('file.sgy') as f:
344,https://github.com/equinor/segyio,Allen Mao,for trace in f.trace:
345,https://github.com/equinor/segyio,Allen Mao,filtered = trace[np.where(trace < 1e-2)]
346,https://github.com/equinor/segyio,Allen Mao,"All code in this tutorial assumes segyio is imported, and that numpy is available as np."
347,https://github.com/equinor/segyio,Allen Mao,"This tutorial assumes you're familiar with Python and numpy. For a refresh, check out the python tutorial and numpy quickstart"
348,https://github.com/equinor/segyio,Allen Mao,Basics
349,https://github.com/equinor/segyio,Allen Mao,"Opening a file for reading is done with the segyio.open function, and idiomatically used with context managers. Using the with statement, files are properly closed even in the case of exceptions. By default, files are opened read-only."
350,https://github.com/equinor/segyio,Allen Mao,with segyio.open(filename) as f:
351,https://github.com/equinor/segyio,Allen Mao,...
352,https://github.com/equinor/segyio,Allen Mao,"Open accepts several options (for more a more comprehensive reference, check the open function's docstring with help(segyio.open). The most important option is the second (optional) positional argument. To open a file for writing, do segyio.open(filename, 'r+'), from the C fopen function."
353,https://github.com/equinor/segyio,Allen Mao,"Files can be opened in unstructured mode, either by passing segyio.open the optional arguments strict=False, in which case not establishing structure (inline numbers, crossline numbers etc.) is not an error, and ignore_geometry=True, in which case segyio won't even try to set these internal attributes."
354,https://github.com/equinor/segyio,Allen Mao,The segy file object has several public attributes describing this structure:
355,https://github.com/equinor/segyio,Allen Mao,f.ilines Inferred inline numbers
356,https://github.com/equinor/segyio,Allen Mao,f.xlines Inferred crossline numbers
357,https://github.com/equinor/segyio,Allen Mao,f.offsets Inferred offsets numbers
358,https://github.com/equinor/segyio,Allen Mao,f.samples Inferred sample offsets (frequency and recording time delay)
359,https://github.com/equinor/segyio,Allen Mao,"f.unstructured True if unstructured, False if structured"
360,https://github.com/equinor/segyio,Allen Mao,f.ext_headers The number of extended textual headers
361,https://github.com/equinor/segyio,Allen Mao,"If the file is opened unstructured, all the line properties will will be None."
362,https://github.com/equinor/segyio,Allen Mao,Modes
363,https://github.com/equinor/segyio,Allen Mao,"In segyio, data is retrieved and written through so-called modes. Modes are abstract arrays, or addressing schemes, and change what names and indices mean. All modes are properties on the file handle object, support the len function, and reads and writes are done through f.mode[]. Writes are done with assignment. Modes support array slicing inspired by numpy. The following modes are available:"
364,https://github.com/equinor/segyio,Allen Mao,trace
365,https://github.com/equinor/segyio,Allen Mao,"The trace mode offers raw addressing of traces as they are laid out in the file. This, along with header, is the only mode available for unstructured files. Traces are enumerated 0..len(f.trace)."
366,https://github.com/equinor/segyio,Allen Mao,"Reading a trace yields a numpy ndarray, and reading multiple traces yields a generator of ndarrays. Generator semantics are used and the same object is reused, so if you want to cache or address trace data later, you must explicitly copy."
367,https://github.com/equinor/segyio,Allen Mao,>>> f.trace[10]
368,https://github.com/equinor/segyio,Allen Mao,>>> f.trace[-2]
369,https://github.com/equinor/segyio,Allen Mao,>>> f.trace[15:45]
370,https://github.com/equinor/segyio,Allen Mao,>>> f.trace[:45:3]
371,https://github.com/equinor/segyio,Allen Mao,header
372,https://github.com/equinor/segyio,Allen Mao,"With addressing behaviour similar to trace, accessing items yield header objects instead of numpy ndarrays. Headers are dict-like objects, where keys are integers, seismic unix-style keys (in segyio.su module) and segyio enums (segyio.TraceField)."
373,https://github.com/equinor/segyio,Allen Mao,"Header values can be updated by assigning a dict-like to it, and keys not present on the right-hand-side of the assignment are unmodified."
374,https://github.com/equinor/segyio,Allen Mao,>>> f.header[5] = { segyio.su.tracl: 10 }
375,https://github.com/equinor/segyio,Allen Mao,>>> f.header[5].items()
376,https://github.com/equinor/segyio,Allen Mao,">>> f.header[5][25, 37] # read multiple values at once"
377,https://github.com/equinor/segyio,Allen Mao,"iline, xline"
378,https://github.com/equinor/segyio,Allen Mao,"These modes will raise an error if the file is unstructured. They consider arguments to [] as the keys of the respective lines. Line numbers are always increasing, but can have arbitrary, uneven spacing. The valid names can be found in the ilines and xlines properties."
379,https://github.com/equinor/segyio,Allen Mao,"As with traces, getting one line yields an ndarray, and a slice of lines yields a generator of ndarrays. When using slices with a step, some intermediate items might be skipped if it is not matched by the step, i.e. doing f.line[1:10:3] on a file with lines [1,2,3,4,5] is equivalent of looking up 1, 4, 7, and finding [1,4]."
380,https://github.com/equinor/segyio,Allen Mao,"When working with a 4D pre-stack file, the first offset is implicitly read. To access a different or a range of offsets, use comma separated indices or ranges, as such: f.iline[120, 4]."
381,https://github.com/equinor/segyio,Allen Mao,"fast, slow"
382,https://github.com/equinor/segyio,Allen Mao,"These are aliases for iline and xline, determined by how the traces are laid out. For inline sorted files, fast would yield iline."
383,https://github.com/equinor/segyio,Allen Mao,depth_slice
384,https://github.com/equinor/segyio,Allen Mao,"The depth slice is a horizontal, file-wide cut at a depth. The yielded values are ndarrays and generators-of-arrays."
385,https://github.com/equinor/segyio,Allen Mao,gather
386,https://github.com/equinor/segyio,Allen Mao,"The gather is the intersection of an inline and crossline, a vertical column of the survey, and unless a single offset is specified returns an offset x samples ndarray. In the presence of ranges, it returns a generator of such ndarrays."
387,https://github.com/equinor/segyio,Allen Mao,text
388,https://github.com/equinor/segyio,Allen Mao,"The text mode is an array of the textual headers, where text[0] is the standard-mandated textual header, and 1..n are the optional extended headers."
389,https://github.com/equinor/segyio,Allen Mao,"The text headers are returned as 3200-byte string-like blobs (bytes in Python 3, str in Python 2), as it is in the file. The segyio.tools.wrap function can create a line-oriented version of this string."
390,https://github.com/equinor/segyio,Allen Mao,bin
391,https://github.com/equinor/segyio,Allen Mao,"The values of the file-wide binary header with a dict-like interface. Behaves like the header mode, but without the indexing."
392,https://github.com/equinor/segyio,Allen Mao,Mode examples
393,https://github.com/equinor/segyio,Allen Mao,>>> for line in f.iline[:2430]:
394,https://github.com/equinor/segyio,Allen Mao,...     print(np.average(line))
395,https://github.com/equinor/segyio,Allen Mao,>>> for line in f.xline[2:10]:
396,https://github.com/equinor/segyio,Allen Mao,...     print(line)
397,https://github.com/equinor/segyio,Allen Mao,>>> for line in f.fast[::2]:
398,https://github.com/equinor/segyio,Allen Mao,...     print(np.min(line))
399,https://github.com/equinor/segyio,Allen Mao,">>> for factor, offset in enumerate(f.iline[10, :]):"
400,https://github.com/equinor/segyio,Allen Mao,...     offset *= factor
401,https://github.com/equinor/segyio,Allen Mao,print(offset)
402,https://github.com/equinor/segyio,Allen Mao,">>> f.gather[200, 241, :].shape"
403,https://github.com/equinor/segyio,Allen Mao,>>> text = f.text[0]
404,https://github.com/equinor/segyio,Allen Mao,>>> type(text)
405,https://github.com/equinor/segyio,Allen Mao,<type 'bytes'> # 'str' in Python 2
406,https://github.com/equinor/segyio,Allen Mao,>>> f.trace[10] = np.zeros(len(f.samples))
407,https://github.com/equinor/segyio,Allen Mao,More examples and recipes can be found in the docstrings help(segyio) and the examples section.
408,https://github.com/equinor/segyio,Allen Mao,Examples
409,https://github.com/equinor/segyio,Allen Mao,Python
410,https://github.com/equinor/segyio,Allen Mao,Import useful libraries:
411,https://github.com/equinor/segyio,Allen Mao,from shutil import copyfile
412,https://github.com/equinor/segyio,Allen Mao,Open segy file and inspect it:
413,https://github.com/equinor/segyio,Allen Mao,filename = 'name_of_your_file.sgy'
414,https://github.com/equinor/segyio,Allen Mao,with segyio.open(filename) as segyfile:
415,https://github.com/equinor/segyio,Allen Mao,# Memory map file for faster reading (especially if file is big...)
416,https://github.com/equinor/segyio,Allen Mao,segyfile.mmap()
417,https://github.com/equinor/segyio,Allen Mao,# Print binary header info
418,https://github.com/equinor/segyio,Allen Mao,print(segyfile.bin)
419,https://github.com/equinor/segyio,Allen Mao,print(segyfile.bin[segyio.BinField.Traces])
420,https://github.com/equinor/segyio,Allen Mao,# Read headerword inline for trace 10
421,https://github.com/equinor/segyio,Allen Mao,print(segyfile.header[10][segyio.TraceField.INLINE_3D])
422,https://github.com/equinor/segyio,Allen Mao,# Print inline and crossline axis
423,https://github.com/equinor/segyio,Allen Mao,print(segyfile.xlines)
424,https://github.com/equinor/segyio,Allen Mao,print(segyfile.ilines)
425,https://github.com/equinor/segyio,Allen Mao,Read post-stack data cube contained in segy file:
426,https://github.com/equinor/segyio,Allen Mao,# Read data along first xline
427,https://github.com/equinor/segyio,Allen Mao,data = segyfile.xline[segyfile.xlines[1]]
428,https://github.com/equinor/segyio,Allen Mao,# Read data along last iline
429,https://github.com/equinor/segyio,Allen Mao,data = segyfile.iline[segyfile.ilines[-1]]
430,https://github.com/equinor/segyio,Allen Mao,# Read data along 100th time slice
431,https://github.com/equinor/segyio,Allen Mao,data = segyfile.depth_slice[100]
432,https://github.com/equinor/segyio,Allen Mao,# Read data cube
433,https://github.com/equinor/segyio,Allen Mao,data = segyio.tools.cube(filename)
434,https://github.com/equinor/segyio,Allen Mao,Read pre-stack data cube contained in segy file:
435,https://github.com/equinor/segyio,Allen Mao,filename = 'name_of_your_prestack_file.sgy'
436,https://github.com/equinor/segyio,Allen Mao,# Print offsets
437,https://github.com/equinor/segyio,Allen Mao,print(segyfile.offset)
438,https://github.com/equinor/segyio,Allen Mao,# Read data along first iline and offset 100:  data [nxl x nt]
439,https://github.com/equinor/segyio,Allen Mao,"data = segyfile.iline[0, 100]"
440,https://github.com/equinor/segyio,Allen Mao,# Read data along first iline and all offsets gath:  data [noff x nxl x nt]
441,https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.iline[0:1, :]])"
442,https://github.com/equinor/segyio,Allen Mao,# Read data along first 5 ilines and all offsets gath:  data [noff nil x nxl x nt]
443,https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.iline[0:5, :]])"
444,https://github.com/equinor/segyio,Allen Mao,# Read data along first xline and all offsets gath:  data [noff x nil x nt]
445,https://github.com/equinor/segyio,Allen Mao,"data = np.asarray([np.copy(x) for x in segyfile.xline[0:1, :]])"
446,https://github.com/equinor/segyio,Allen Mao,"Read and understand fairly 'unstructured' data (e.g., data sorted in common shot gathers):"
447,https://github.com/equinor/segyio,Allen Mao,"with segyio.open(filename, ignore_geometry=True) as segyfile:"
448,https://github.com/equinor/segyio,Allen Mao,# Extract header word for all traces
449,https://github.com/equinor/segyio,Allen Mao,sourceX = segyfile.attributes(segyio.TraceField.SourceX)[:]
450,https://github.com/equinor/segyio,Allen Mao,# Scatter plot sources and receivers color-coded on their number
451,https://github.com/equinor/segyio,Allen Mao,plt.figure()
452,https://github.com/equinor/segyio,Allen Mao,sourceY = segyfile.attributes(segyio.TraceField.SourceY)[:]
453,https://github.com/equinor/segyio,Allen Mao,nsum = segyfile.attributes(segyio.TraceField.NSummedTraces)[:]
454,https://github.com/equinor/segyio,Allen Mao,"plt.scatter(sourceX, sourceY, c=nsum, edgecolor='none')"
455,https://github.com/equinor/segyio,Allen Mao,groupX = segyfile.attributes(segyio.TraceField.GroupX)[:]
456,https://github.com/equinor/segyio,Allen Mao,groupY = segyfile.attributes(segyio.TraceField.GroupY)[:]
457,https://github.com/equinor/segyio,Allen Mao,nstack = segyfile.attributes(segyio.TraceField.NStackedTraces)[:]
458,https://github.com/equinor/segyio,Allen Mao,"plt.scatter(groupX, groupY, c=nstack, edgecolor='none')"
459,https://github.com/equinor/segyio,Allen Mao,Write segy file using same header of another file but multiply data by *2
460,https://github.com/equinor/segyio,Allen Mao,input_file = 'name_of_your_input_file.sgy'
461,https://github.com/equinor/segyio,Allen Mao,output_file = 'name_of_your_output_file.sgy'
462,https://github.com/equinor/segyio,Allen Mao,"copyfile(input_file, output_file)"
463,https://github.com/equinor/segyio,Allen Mao,"with segyio.open(output_file, ""r+"") as src:"
464,https://github.com/equinor/segyio,Allen Mao,# multiply data by 2
465,https://github.com/equinor/segyio,Allen Mao,for i in src.ilines:
466,https://github.com/equinor/segyio,Allen Mao,src.iline[i] = 2 * src.iline[i]
467,https://github.com/equinor/segyio,Allen Mao,Make segy file from sctrach
468,https://github.com/equinor/segyio,Allen Mao,MATLAB
469,https://github.com/equinor/segyio,Allen Mao,filename='name_of_your_file.sgy'
470,https://github.com/equinor/segyio,Allen Mao,% Inspect segy
471,https://github.com/equinor/segyio,Allen Mao,"Segy_struct=SegySpec(filename,189,193,1);"
472,https://github.com/equinor/segyio,Allen Mao,% Read headerword inline for each trace
473,https://github.com/equinor/segyio,Allen Mao,"Segy.get_header(filename,'Inline3D')"
474,https://github.com/equinor/segyio,Allen Mao,%Read data along first xline
475,https://github.com/equinor/segyio,Allen Mao,"data= Segy.readCrossLine(Segy_struct,Segy_struct.crossline_indexes(1));"
476,https://github.com/equinor/segyio,Allen Mao,%Read cube
477,https://github.com/equinor/segyio,Allen Mao,data=Segy.get_cube(Segy_struct);
478,https://github.com/equinor/segyio,Allen Mao,"%Write segy, use same header but multiply data by *2"
479,https://github.com/equinor/segyio,Allen Mao,input_file='input_file.sgy';
480,https://github.com/equinor/segyio,Allen Mao,output_file='output_file.sgy';
481,https://github.com/equinor/segyio,Allen Mao,"copyfile(input_file,output_file)"
482,https://github.com/equinor/segyio,Allen Mao,data = Segy.get_traces(input_file);
483,https://github.com/equinor/segyio,Allen Mao,data1 = 2*data;
484,https://github.com/equinor/segyio,Allen Mao,"Segy.put_traces(output_file, data1);"
485,https://github.com/facebook/react,Allen Mao,We have several examples on the website. Here is the first one to get you started:
486,https://github.com/facebook/react,Allen Mao,function HelloMessage({ name }) {
487,https://github.com/facebook/react,Allen Mao,return <div>Hello {name}</div>;
488,https://github.com/facebook/react,Allen Mao,}
489,https://github.com/facebook/react,Allen Mao,ReactDOM.render(
490,https://github.com/facebook/react,Allen Mao,"<HelloMessage name=""Taylor"" />,"
491,https://github.com/facebook/react,Allen Mao,document.getElementById('container')
492,https://github.com/facebook/react,Allen Mao,);
493,https://github.com/facebook/react,Allen Mao,"This example will render ""Hello Taylor"" into a container on the page."
494,https://github.com/geo-data/gdal-docker,Allen Mao,Running the container without any arguments will by default output the GDAL version string as well as the supported raster and vector formats:
495,https://github.com/geo-data/gdal-docker,Allen Mao,docker run geodata/gdal
496,https://github.com/geo-data/gdal-docker,Allen Mao,The following command will open a bash shell in an Ubuntu based environment with GDAL available:
497,https://github.com/geo-data/gdal-docker,Allen Mao,docker run -t -i geodata/gdal /bin/bash
498,https://github.com/geo-data/gdal-docker,Allen Mao,"You will most likely want to work with data on the host system from within the docker container, in which case run the container with the -v option. Assuming you have a raster called test.tif in your current working directory on your host system, running the following command should invoke gdalinfo on test.tif:"
499,https://github.com/geo-data/gdal-docker,Allen Mao,docker run -v $(pwd):/data geodata/gdal gdalinfo test.tif
500,https://github.com/geo-data/gdal-docker,Allen Mao,"This works because the current working directory is set to /data in the container, and you have mapped the current working directory on your host to /data."
501,https://github.com/geo-data/gdal-docker,Allen Mao,"Note that the image tagged latest, GDAL represents the latest code at the time the image was built. If you want to include the most up-to-date commits then you need to build the docker image yourself locally along these lines:"
502,https://github.com/geo-data/gdal-docker,Allen Mao,docker build -t geodata/gdal:local git://github.com/geo-data/gdal-docker/
503,https://github.com/gprMax/gprMax,Allen Mao,Running gprMax
504,https://github.com/gprMax/gprMax,Allen Mao,"gprMax is designed as a Python package, i.e. a namespace which can contain multiple packages and modules, much like a directory."
505,https://github.com/gprMax/gprMax,Allen Mao,"Open a Terminal (Linux/macOS) or Command Prompt (Windows), navigate into the top-level gprMax directory, and if it is not already active, activate the gprMax conda environment conda activate gprMax."
506,https://github.com/gprMax/gprMax,Allen Mao,Basic usage of gprMax is:
507,https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m gprMax path_to/name_of_input_file
508,https://github.com/gprMax/gprMax,Allen Mao,For example to run one of the test models:
509,https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m gprMax user_models/cylinder_Ascan_2D.in
510,https://github.com/gprMax/gprMax,Allen Mao,When the simulation is complete you can plot the A-scan using:
511,https://github.com/gprMax/gprMax,Allen Mao,(gprMax)$ python -m tools.plot_Ascan user_models/cylinder_Ascan_2D.out
512,https://github.com/gprMax/gprMax,Allen Mao,Your results should like those from the A-scan from the metal cylinder example in introductory/basic 2D models section
513,https://github.com/gprMax/gprMax,Allen Mao,"When you are finished using gprMax, the conda environment can be deactivated using conda deactivate."
514,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var qm = require('qa-masker');
515,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var Masker = qm.LandsatMasker;
516,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var Confidence = qm.LandsatConfidence;
517,https://github.com/haoliangyu/node-qa-masker,Allen Mao,// read the band file to initialize
518,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var masker = new Masker('LC80170302016198LGN00_BQA.TIF');
519,https://github.com/haoliangyu/node-qa-masker,Allen Mao,// generate mask in ndarray format
520,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var mask = masker.getWaterMask(Confidence.high);
521,https://github.com/haoliangyu/node-qa-masker,Allen Mao,// save the mask as GeoTIFF
522,https://github.com/haoliangyu/node-qa-masker,Allen Mao,"masker.saveAsTif(mask, 'test.tif');"
523,https://github.com/haoliangyu/node-qa-masker,Allen Mao,var masker = new Masker('modis_qa_band.tif');
524,https://github.com/haoliangyu/node-qa-masker,Allen Mao,"var mask = masker.getMask(0, 2, 2);"
525,https://github.com/hezhangsprinter/DCPDN,Allen Mao,python demo.py --dataroot ./facades/nat_new4 --valDataroot ./facades/nat_new4 --netG ./demo_model/netG_epoch_8.pth
526,https://github.com/hezhangsprinter/DCPDN,Allen Mao,python train.py --dataroot ./facades/train512 --valDataroot ./facades/test512 --exp ./checkpoints_new --netG ./demo_model/netG_epoch_8.pth
527,https://github.com/hezhangsprinter/DCPDN,Allen Mao,python demo.py --dataroot ./your_dataroot --valDataroot ./your_dataroot --netG ./pre_trained/netG_epoch_9.pth
528,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python test.py --dataroot ./facades/github --valDataroot ./facades/github --netG ./pre_trained/netG_epoch_9.pth
529,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python derain_train_2018.py  --dataroot ./facades/DID-MDN-training/Rain_Medium/train2018new  --valDataroot ./facades/github --exp ./check --netG ./pre_trained/netG_epoch_9.pth.
530,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,Make sure you download the training sample and put in the right folder
531,https://github.com/hezhangsprinter/DID-MDN,Allen Mao,python train_rain_class.py  --dataroot ./facades/DID-MDN-training/Rain_Medium/train2018new  --exp ./check_class
532,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,Running examples
533,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example1.py
534,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example2.py
535,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example3.py
536,https://github.com/hiroharu-kato/neural_renderer,Allen Mao,python ./examples/example4.py
537,https://github.com/iannesbitt/readgssi,Allen Mao,usage
538,https://github.com/iannesbitt/readgssi,Allen Mao,To display the help text:
539,https://github.com/iannesbitt/readgssi,Allen Mao,$ readgssi -h
540,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT
541,https://github.com/iannesbitt/readgssi,Allen Mao,Simply specifying an input DZT file like in the above command (-i file) will display a host of data about the file including:
542,https://github.com/iannesbitt/readgssi,Allen Mao,name of GSSI control unit
543,https://github.com/iannesbitt/readgssi,Allen Mao,antenna model
544,https://github.com/iannesbitt/readgssi,Allen Mao,antenna frequency
545,https://github.com/iannesbitt/readgssi,Allen Mao,samples per trace
546,https://github.com/iannesbitt/readgssi,Allen Mao,bits per sample
547,https://github.com/iannesbitt/readgssi,Allen Mao,traces per second
548,https://github.com/iannesbitt/readgssi,Allen Mao,L1 dielectric as entered during survey
549,https://github.com/iannesbitt/readgssi,Allen Mao,sampling depth
550,https://github.com/iannesbitt/readgssi,Allen Mao,speed of light at given dielectric
551,https://github.com/iannesbitt/readgssi,Allen Mao,number of traces
552,https://github.com/iannesbitt/readgssi,Allen Mao,number of seconds
553,https://github.com/iannesbitt/readgssi,Allen Mao,basic functionality
554,https://github.com/iannesbitt/readgssi,Allen Mao,CSV output
555,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o test.csv -f CSV
556,https://github.com/iannesbitt/readgssi,Allen Mao,"Translates radar data array to CSV format, if that's your cup of tea. One might use this to export to Matlab. One CSV will be written per channel. The script will rename the output to 'test_100MHz.csv' automatically. No header information is included in the CSV."
557,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -s 8 -w -r -o test.csv -f CSV
558,https://github.com/iannesbitt/readgssi,Allen Mao,"Applies 8x stacking, dewow, and background removal filters before exporting to CSV."
559,https://github.com/iannesbitt/readgssi,Allen Mao,plotting
560,https://github.com/iannesbitt/readgssi,Allen Mao,example 1A
561,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -p 5 -s auto -c viridis -m
562,https://github.com/iannesbitt/readgssi,Allen Mao,"The above command will cause readgssi to save and show a plot named ""DZT__001_100MHz.png"" with a y-size of 6 inches at 150 dpi (-p 6) and the autostacking algorithm will stack the x-axis to some multiple of times shorter than the original data array for optimal viewing on a monitor, approximately 2.5*y (-s auto). The plot will be rendered in the viridis color scheme, which is the default for matplotlib. The -m flag will draw a histogram for each data channel. Example 1a Example 1a histogram"
563,https://github.com/iannesbitt/readgssi,Allen Mao,example 1B
564,https://github.com/iannesbitt/readgssi,Allen Mao,readgssi -i DZT__001.DZT -o 1b.png -p 5 -s auto -c viridis -g 50 -m -r -w
