,URL,contributor,excerpt
234,https://github.com/yulunzhang/RDN,Allen Mao,"title = {Enhanced Deep Residual Networks for Single Image Super-Resolution},"
235,https://github.com/yulunzhang/RDN,Allen Mao,"booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR) Workshops},"
236,https://github.com/yulunzhang/RDN,Allen Mao,"month = {July},"
237,https://github.com/yulunzhang/RDN,Allen Mao,year = {2017}
238,https://github.com/yulunzhang/RDN,Allen Mao,"@inproceedings{zhang2018residual,"
239,https://github.com/yulunzhang/RDN,Allen Mao,"title={Residual Dense Network for Image Super-Resolution},"
240,https://github.com/yulunzhang/RDN,Allen Mao,"author={Zhang, Yulun and Tian, Yapeng and Kong, Yu and Zhong, Bineng and Fu, Yun},"
241,https://github.com/yulunzhang/RDN,Allen Mao,"@article{zhang2018rdnir,"
242,https://github.com/yulunzhang/RDN,Allen Mao,"title={Residual Dense Network for Image Restoration},"
243,https://github.com/yulunzhang/RDN,Allen Mao,"booktitle={arXiv},"
244,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"@inproceedings{tang2018quantized,"
245,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"title={Quantized densely connected U-Nets for efficient landmark localization},"
246,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"author={Tang, Zhiqiang and Peng, Xi and Geng, Shijie and Wu, Lingfei and Zhang, Shaoting and Metaxas, Dimitris},"
247,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"booktitle={ECCV},"
248,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"@inproceedings{tang2018cu,"
249,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"title={CU-Net: Coupled U-Nets},"
250,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"author={Tang, Zhiqiang and Peng, Xi and Geng, Shijie and Zhu, Yizhe and Metaxas, Dimitris},"
251,https://github.com/zhiqiangdon/CU-Net,Allen Mao,"booktitle={BMVC},"
252,https://github.com/cltk/cltk,Rosna Thomas,"Each major release of the CLTK is given a DOI, a type of unique identity for digital documents. This DOI ought to be included in your citation, as it will allow researchers to reproduce your results should the CLTK's API or codebase change. To find the CLTK's current DOI, observe the blue DOI button in the repository's home on GitHub. To the end of your bibliographic entry, append DOI plus the current identifier. You may also add version/release number, located in the pypi button at the project's GitHub repository homepage."
253,https://github.com/cltk/cltk,Rosna Thomas,"Thus, please cite core software as something like:"
254,https://github.com/cltk/cltk,Rosna Thomas,Kyle P. Johnson et al.. (2014-2019). CLTK: The Classical Language Toolkit. DOI 10.5281/zenodo.&lt;current_release_id&gt;
255,https://github.com/cltk/cltk,Rosna Thomas,A style-neutral BibTeX entry would look like this:
256,https://github.com/cltk/cltk,Rosna Thomas,"@Misc{johnson2014,"
257,https://github.com/cltk/cltk,Rosna Thomas,"author = {Kyle P. Johnson et al.},"
258,https://github.com/cltk/cltk,Rosna Thomas,"title = {CLTK: The Classical Language Toolkit},"
259,https://github.com/cltk/cltk,Rosna Thomas,"howpublished = {\url{https://github.com/cltk/cltk}},"
260,https://github.com/cltk/cltk,Rosna Thomas,"note = {{DOI} 10.5281/zenodo.&lt;current_release_id&gt;},"
261,https://github.com/cltk/cltk,Rosna Thomas,"year = {2014--2019},"
262,https://github.com/facebookresearch/DensePose,Rosna Thomas,"<a name=""CitingDensePose""></a>Citing DensePose"
263,https://github.com/facebookresearch/DensePose,Rosna Thomas,"If you use Densepose, please use the following BibTeX entry."
264,https://github.com/facebookresearch/DensePose,Rosna Thomas,"@InProceedings{Guler2018DensePose,"
265,https://github.com/facebookresearch/DensePose,Rosna Thomas,"  title={DensePose: Dense Human Pose Estimation In The Wild},"
266,https://github.com/facebookresearch/DensePose,Rosna Thomas,"  author={R\{i}za Alp G\""uler, Natalia Neverova, Iasonas Kokkinos},"
267,https://github.com/facebookresearch/DensePose,Rosna Thomas,"  journal={The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},"
268,https://github.com/facebookresearch/DensePose,Rosna Thomas,year={2018}
269,https://github.com/facebookresearch/DensePose,Rosna Thomas,  }
270,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,"If you use ResNeXt in your research, please cite the paper:"
271,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,"@article{Xie2016,"
272,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,"  title={Aggregated Residual Transformations for Deep Neural Networks},"
273,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,"  author={Saining Xie and Ross Girshick and Piotr Dollár and Zhuowen Tu and Kaiming He},"
274,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,"journal={arXiv preprint arXiv:1611.05431},"
275,https://github.com/facebookresearch/ResNeXt,Rosna Thomas,year={2016}
276,https://github.com/harismuneer/Ultimate-Facebook-Scraper,Rosna Thomas,"If you use this tool for your research, then kindly cite it. Click the above badge for more information regarding the complete citation for this tool and diffferent citation formats like IEEE, APA etc."
277,https://github.com/microsoft/malmo,Rosna Thomas,Citations
278,https://github.com/microsoft/malmo,Rosna Thomas,Please cite Malmo as:
279,https://github.com/microsoft/malmo,Rosna Thomas,"Johnson M., Hofmann K., Hutton T., Bignell D. (2016) The Malmo Platform for Artificial Intelligence Experimentation. Proc. 25th International Joint Conference on Artificial Intelligence, Ed. Kambhampati S., p. 4246. AAAI Press, Palo Alto, California USA. https://github.com/Microsoft/malmo"
280,https://github.com/nextflow-io/nextflow,Rosna Thomas,"If you use Nextflow in your research, please cite:"
281,https://github.com/nextflow-io/nextflow,Rosna Thomas,"P. Di Tommaso, et al. Nextflow enables reproducible computational workflows. Nature Biotechnology 35, 316–319 (2017) doi:10.1038/nbt.3820"
282,https://github.com/pyro-ppl/pyro,Rosna Thomas,"If you use Pyro, please consider citing:"
283,https://github.com/pyro-ppl/pyro,Rosna Thomas,"@article{bingham2018pyro,"
284,https://github.com/pyro-ppl/pyro,Rosna Thomas,"  author = {Bingham, Eli and Chen, Jonathan P. and Jankowiak, Martin and Obermeyer, Fritz and"
285,https://github.com/pyro-ppl/pyro,Rosna Thomas,"            Pradhan, Neeraj and Karaletsos, Theofanis and Singh, Rohit and Szerlip, Paul and"
286,https://github.com/pyro-ppl/pyro,Rosna Thomas,"            Horsfall, Paul and Goodman, Noah D.},"
287,https://github.com/pyro-ppl/pyro,Rosna Thomas,"  title = {{Pyro: Deep Universal Probabilistic Programming}},"
288,https://github.com/pyro-ppl/pyro,Rosna Thomas,"journal = {arXiv preprint arXiv:1810.09538},"
289,https://github.com/pyro-ppl/pyro,Rosna Thomas,year = {2018}
290,https://github.com/scikit-image/scikit-image,Rosna Thomas,"If you find this project useful, please cite:"
291,https://github.com/scikit-image/scikit-image,Rosna Thomas,"Stéfan van der Walt, Johannes L. Schönberger, Juan Nunez-Iglesias,"
292,https://github.com/scikit-image/scikit-image,Rosna Thomas,"François Boulogne, Joshua D. Warner, Neil Yager, Emmanuelle"
293,https://github.com/scikit-image/scikit-image,Rosna Thomas,"Gouillart, Tony Yu, and the scikit-image contributors."
294,https://github.com/scikit-image/scikit-image,Rosna Thomas,scikit-image: Image processing in Python. PeerJ 2:e453 (2014)
295,https://github.com/scikit-image/scikit-image,Rosna Thomas,https://doi.org/10.7717/peerj.453
296,https://github.com/scikit-learn/scikit-learn,Rosna Thomas,"If you use scikit-learn in a scientific publication, we would appreciate citations: http://scikit-learn.org/stable/about.html#citing-scikit-learn"
316,https://github.com/LaurentRDC/scikit-ued,Sharad,"If you find this software useful, please consider citing the following publication:"
317,https://github.com/LaurentRDC/scikit-ued,Sharad,"L. P. René de Cotret, M. R. Otto, M. J. Stern. and B. J. Siwick, An open-source software ecosystem for the interactive exploration of ultrafast electron scattering data, Advanced Structural and Chemical Imaging 4:11 (2018) DOI: 10.1186/s40679-018-0060-y."
318,https://github.com/LaurentRDC/scikit-ued,Sharad,"If you are using the baseline-removal functionality of scikit-ued, please consider citing the following publication:"
319,https://github.com/LaurentRDC/scikit-ued,Sharad,"L. P. René de Cotret and B. J. Siwick, A general method for baseline-removal in ultrafast electron powder diffraction data using the dual-tree complex wavelet transform, Struct. Dyn. 4 (2017) DOI: 10.1063/1.4972518."
320,https://github.com/RaRe-Technologies/gensim,Pratheek,"When citing gensim in academic papers and theses, please use this BibTeX entry:

"
321,https://github.com/RaRe-Technologies/gensim,Pratheek,"@inproceedings{rehurek_lrec,"
322,https://github.com/RaRe-Technologies/gensim,Pratheek,"title = {{Software Framework for Topic Modelling with Large Corpora}},"
323,https://github.com/RaRe-Technologies/gensim,Pratheek,"author = {Radim {\v R}eh{\r u}{\v r}ek and Petr Sojka},"
324,https://github.com/RaRe-Technologies/gensim,Pratheek,"booktitle = {{Proceedings of the LREC 2010 Workshop on New
           Challenges for NLP Frameworks}},"
325,https://github.com/RaRe-Technologies/gensim,Pratheek,"pages = {45--50},"
326,https://github.com/RaRe-Technologies/gensim,Pratheek,"year = 2010,"
327,https://github.com/RaRe-Technologies/gensim,Pratheek,"month = May,"
328,https://github.com/RaRe-Technologies/gensim,Pratheek,"day = 22,"
329,https://github.com/RaRe-Technologies/gensim,Pratheek,"publisher = {ELRA},"
330,https://github.com/RaRe-Technologies/gensim,Pratheek,"address = {Valletta, Malta},
"
331,https://github.com/RaRe-Technologies/gensim,Pratheek,"note={\url{http://is.muni.cz/publication/884893/en}},"
332,https://github.com/RaRe-Technologies/gensim,Pratheek, language={English}
333,https://github.com/RaRe-Technologies/gensim,Pratheek,}
334,https://github.com/stanfordnlp/stanza,Pratheek,"If you use this library in your research, please kindly cite our ACL2020 Stanza system demo paper:"
335,https://github.com/stanfordnlp/stanza,Pratheek,"@inproceedings{qi2020stanza,"
336,https://github.com/stanfordnlp/stanza,Pratheek," title={Stanza: A {Python} Natural Language Processing Toolkit for Many Human Languages},"
337,https://github.com/stanfordnlp/stanza,Pratheek," author={Qi, Peng and Zhang, Yuhao and Zhang, Yuhui and Bolton, Jason and Manning, Christopher D.},"
338,https://github.com/stanfordnlp/stanza,Pratheek,"booktitle = ""Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics: System Demonstrations"","
339,https://github.com/stanfordnlp/stanza,Pratheek,year={2020}
340,https://github.com/stanfordnlp/stanza,Pratheek,}
341,https://github.com/stanfordnlp/stanza,Pratheek,"If you use our biomedical and clinical models, please also cite our Stanza Biomedical Models description paper:

"
342,https://github.com/stanfordnlp/stanza,Pratheek,"@article{zhang2020biomedical,"
343,https://github.com/stanfordnlp/stanza,Pratheek,"title={Biomedical and Clinical English Model Packages in the Stanza Python NLP Library},"
344,https://github.com/stanfordnlp/stanza,Pratheek,"author={Zhang, Yuhao and Zhang, Yuhui and Qi, Peng and Manning, Christopher D. and Langlotz, Curtis P.},"
345,https://github.com/stanfordnlp/stanza,Pratheek,"journal={arXiv preprint arXiv:2007.14640},"
346,https://github.com/stanfordnlp/stanza,Pratheek,year={2020}
347,https://github.com/stanfordnlp/stanza,Pratheek,}
348,https://github.com/stanfordnlp/stanza,Pratheek,"The PyTorch implementation of the neural pipeline in this repository is due to Peng Qi, Yuhao Zhang, and Yuhui Zhang, with help from Jason Bolton and Tim Dozat."
349,https://github.com/stanfordnlp/stanza,Pratheek,"If you use the CoreNLP software through Stanza, please cite the CoreNLP software package and the respective modules as described here (""Citing Stanford CoreNLP in papers""). "
350,https://github.com/stanfordnlp/stanza,Pratheek,"The CoreNLP client is mostly written by Arun Chaganty, and Jason Bolton spearheaded merging the two projects together."
351,https://github.com/NicolasHug/Surprise,Pratheek,"Please make sure to cite the paper if you use Surprise for your research:

"
352,https://github.com/NicolasHug/Surprise,Pratheek,"@article{Hug2020,"
353,https://github.com/NicolasHug/Surprise,Pratheek,"doi = {10.21105/joss.02174},"
354,https://github.com/NicolasHug/Surprise,Pratheek,"url = {https://doi.org/10.21105/joss.02174},"
355,https://github.com/NicolasHug/Surprise,Pratheek,"year = {2020},"
356,https://github.com/NicolasHug/Surprise,Pratheek,"publisher = {The Open Journal},"
357,https://github.com/NicolasHug/Surprise,Pratheek,"volume = {5},"
358,https://github.com/NicolasHug/Surprise,Pratheek,"number = {52},"
359,https://github.com/NicolasHug/Surprise,Pratheek,"author = {Nicolas Hug},"
360,https://github.com/NicolasHug/Surprise,Pratheek,"title = {Surprise: A Python library for recommender systems},"
361,https://github.com/NicolasHug/Surprise,Pratheek,  journal = {Journal of Open Source Software}
362,https://github.com/NicolasHug/Surprise,Pratheek,}
365,https://github.com/darwinlau/CASPR,Yidan Zhang,If you use CASPR in your research please cite the 2016 IROS paper:
366,https://github.com/darwinlau/CASPR,Yidan Zhang,"@inproceedings{lau2016CASPR,"
367,https://github.com/darwinlau/CASPR,Yidan Zhang,"title={{CASPR}: A Comprehensive Cable-Robot Analysis and Simulation Platform for the Research of Cable-Driven Parallel Robots},"
368,https://github.com/darwinlau/CASPR,Yidan Zhang,"author={Lau, Darwin and Eden, Jonathan and Tan, Ying and Oetomo, Denny},"
369,https://github.com/darwinlau/CASPR,Yidan Zhang,"booktitle={IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)},"
370,https://github.com/darwinlau/CASPR,Yidan Zhang,"year={2016},"
371,https://github.com/darwinlau/CASPR,Yidan Zhang,organization={IEEE}
372,https://github.com/darwinlau/CASPR,Yidan Zhang,}
373,https://github.com/microsoft/tensorwatch,Yidan Zhang,Please cite this as:
374,https://github.com/microsoft/tensorwatch,Yidan Zhang,"@inproceedings{tensorwatch2019eics,"
375,https://github.com/microsoft/tensorwatch,Yidan Zhang,"author    = {Shital Shah and Roland Fernandez and Steven M. Drucker},"
376,https://github.com/microsoft/tensorwatch,Yidan Zhang,"title     = {A system for real-time interactive analysis of deep learning training},"
377,https://github.com/microsoft/tensorwatch,Yidan Zhang,booktitle = {Proceedings of the {ACM} {SIGCHI} Symposium on Engineering Interactive
378,https://github.com/microsoft/tensorwatch,Yidan Zhang,"Computing Systems, {EICS} 2019, Valencia, Spain, June 18-21, 2019},"
379,https://github.com/microsoft/tensorwatch,Yidan Zhang,"pages     = {16:1--16:6},"
380,https://github.com/microsoft/tensorwatch,Yidan Zhang,"year      = {2019},"
381,https://github.com/microsoft/tensorwatch,Yidan Zhang,"crossref  = {DBLP:conf/eics/2019},"
382,https://github.com/microsoft/tensorwatch,Yidan Zhang,"url       = {https://arxiv.org/abs/2001.01215},"
383,https://github.com/microsoft/tensorwatch,Yidan Zhang,"doi       = {10.1145/3319499.3328231},"
384,https://github.com/microsoft/tensorwatch,Yidan Zhang,"timestamp = {Fri, 31 May 2019 08:40:31 +0200},"
385,https://github.com/microsoft/tensorwatch,Yidan Zhang,"biburl    = {https://dblp.org/rec/bib/conf/eics/ShahFD19},"
386,https://github.com/microsoft/tensorwatch,Yidan Zhang,"bibsource = {dblp computer science bibliography, https://dblp.org}"
387,https://github.com/microsoft/tensorwatch,Yidan Zhang,}
388,https://github.com/google/TensorNetwork,Yidan Zhang,
389,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,Please cite these papers in your publications if it helps your research.
390,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"Most of OpenPose is based on [8765346]. In addition, the hand and face keypoint detectors are a combination of [8765346] and [Simon et al. 2017]"
391,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,(the face detector was trained using the same procedure than the hand detector).
392,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"@article{8765346,"
393,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"author = {Z. {Cao} and G. {Hidalgo Martinez} and T. {Simon} and S. {Wei} and Y. A. {Sheikh}},"
394,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"journal = {IEEE Transactions on Pattern Analysis and Machine Intelligence},"
395,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"title = {OpenPose: Realtime Multi-Person 2D Pose Estimation using Part Affinity Fields},"
396,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,year = {2019}
397,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,}
398,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"@inproceedings{simon2017hand,"
399,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"author = {Tomas Simon and Hanbyul Joo and Iain Matthews and Yaser Sheikh},"
400,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"booktitle = {CVPR},"
401,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"title = {Hand Keypoint Detection in Single Images using Multiview Bootstrapping},"
402,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,year = {2017}
403,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,}
404,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"@inproceedings{cao2017realtime,"
405,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"author = {Zhe Cao and Tomas Simon and Shih-En Wei and Yaser Sheikh},"
406,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"booktitle = {CVPR},"
407,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"title = {Realtime Multi-Person 2D Pose Estimation using Part Affinity Fields},"
408,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,year = {2017}
409,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,}
410,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"@inproceedings{wei2016cpm,"
411,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"author = {Shih-En Wei and Varun Ramakrishna and Takeo Kanade and Yaser Sheikh},"
412,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"booktitle = {CVPR},"
413,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,"title = {Convolutional pose machines},"
414,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,year = {2016}
415,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,}
416,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,Links to the papers:
417,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,OpenPose: Realtime Multi-Person 2D Pose Estimation using Part Affinity Fields:
418,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,IEEE TPAMI
419,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,ArXiv
420,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,Hand Keypoint Detection in Single Images using Multiview Bootstrapping
421,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,Realtime Multi-Person 2D Pose Estimation using Part Affinity Fields
422,https://github.com/CMU-Perceptual-Computing-Lab/openpose,Ling Li,Convolutional Pose Machines
423,https://github.com/airbnb/airpal,Yi Xie,Andy Kramolisch @andykram
424,https://github.com/airbnb/airpal,Yi Xie,Harry Shoff @hshoff
425,https://github.com/airbnb/airpal,Yi Xie,Josh Perez @goatslacker
426,https://github.com/airbnb/airpal,Yi Xie,Spike Brehm @spikebrehm
427,https://github.com/airbnb/airpal,Yi Xie,Stefan Vermaas @stefanvermaas
429,https://github.com/apache/incubator-echarts,Yi Xie,"Deqing Li, Honghui Mei, Yi Shen, Shuang Su, Wenli Zhang, Junting Wang, Ming Zu, Wei Chen. ECharts: A Declarative Framework for Rapid Construction of Web-based Visualization. Visual Informatics, 2018."
430,https://github.com/Codecademy/EventHub,Yi Xie,MIT License.
431,https://github.com/Codecademy/EventHub,Yi Xie,"Copyright (c) 2014 Ryzac, Inc."
